@RELATION jedit-3.2-PROCESSmetrics

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
1,1,520,520,520.0,0,0,0.0,520,520,520.0,NO
1,1,183,183,183.0,0,0,0.0,183,183,183.0,NO
1,1,81,81,81.0,0,0,0.0,81,81,81.0,NO
1,1,52,52,52.0,0,0,0.0,52,52,52.0,NO
1,1,137,137,137.0,0,0,0.0,137,137,137.0,NO
1,1,130,130,130.0,0,0,0.0,130,130,130.0,NO
1,1,151,151,151.0,0,0,0.0,151,151,151.0,NO
1,1,215,215,215.0,0,0,0.0,215,215,215.0,NO
1,1,87,87,87.0,0,0,0.0,87,87,87.0,NO
1,1,203,203,203.0,0,0,0.0,203,203,203.0,NO
1,1,141,141,141.0,0,0,0.0,141,141,141.0,NO
1,1,64,64,64.0,0,0,0.0,64,64,64.0,NO
1,1,77,77,77.0,0,0,0.0,77,77,77.0,NO
1,1,76,76,76.0,0,0,0.0,76,76,76.0,NO
1,1,63,63,63.0,0,0,0.0,63,63,63.0,NO
1,1,82,82,82.0,0,0,0.0,82,82,82.0,NO
1,1,155,155,155.0,0,0,0.0,155,155,155.0,NO
1,1,139,139,139.0,0,0,0.0,139,139,139.0,NO
1,1,125,125,125.0,0,0,0.0,125,125,125.0,NO
1,1,66,66,66.0,0,0,0.0,66,66,66.0,NO
1,1,74,74,74.0,0,0,0.0,74,74,74.0,NO
1,1,215,215,215.0,0,0,0.0,215,215,215.0,NO
1,1,45,45,45.0,0,0,0.0,45,45,45.0,NO
1,1,55,55,55.0,0,0,0.0,55,55,55.0,NO
1,1,51,51,51.0,0,0,0.0,51,51,51.0,NO
1,1,53,53,53.0,0,0,0.0,53,53,53.0,NO
1,1,49,49,49.0,0,0,0.0,49,49,49.0,NO
1,1,109,109,109.0,0,0,0.0,109,109,109.0,NO
1,1,60,60,60.0,0,0,0.0,60,60,60.0,NO
1,1,55,55,55.0,0,0,0.0,55,55,55.0,NO
1,1,153,153,153.0,0,0,0.0,153,153,153.0,NO
1,1,127,127,127.0,0,0,0.0,127,127,127.0,NO
1,1,122,122,122.0,0,0,0.0,122,122,122.0,NO
1,1,120,120,120.0,0,0,0.0,120,120,120.0,NO
1,1,90,90,90.0,0,0,0.0,90,90,90.0,NO
1,1,99,99,99.0,0,0,0.0,99,99,99.0,NO
1,1,77,77,77.0,0,0,0.0,77,77,77.0,NO
1,1,330,330,330.0,0,0,0.0,330,330,330.0,NO
1,1,207,207,207.0,0,0,0.0,207,207,207.0,NO
1,1,123,123,123.0,0,0,0.0,123,123,123.0,NO
1,1,125,125,125.0,0,0,0.0,125,125,125.0,NO
1,1,39,39,39.0,0,0,0.0,39,39,39.0,NO
1,1,106,106,106.0,0,0,0.0,106,106,106.0,NO
1,1,55,55,55.0,0,0,0.0,55,55,55.0,NO
1,1,173,173,173.0,0,0,0.0,173,173,173.0,NO
2,1,994,994,497.0,3,0,1.5,991,994,495.5,NO
1,1,47,47,47.0,0,0,0.0,47,47,47.0,NO
1,1,123,123,123.0,0,0,0.0,123,123,123.0,NO
1,1,251,251,251.0,0,0,0.0,251,251,251.0,NO
1,1,205,205,205.0,0,0,0.0,205,205,205.0,NO
1,1,879,879,879.0,0,0,0.0,879,879,879.0,NO
1,1,67,67,67.0,0,0,0.0,67,67,67.0,NO
2,1,1190,1150,595.0,19,0,9.5,1171,1150,585.5,NO
1,1,82,82,82.0,0,0,0.0,82,82,82.0,NO
1,1,245,245,245.0,0,0,0.0,245,245,245.0,NO
1,1,6665,6665,6665.0,0,0,0.0,6665,6665,6665.0,NO
1,1,253,253,253.0,0,0,0.0,253,253,253.0,NO
1,1,1999,1999,1999.0,0,0,0.0,1999,1999,1999.0,NO
1,1,83,83,83.0,0,0,0.0,83,83,83.0,NO
1,1,789,789,789.0,0,0,0.0,789,789,789.0,NO
1,1,978,978,978.0,0,0,0.0,978,978,978.0,NO
1,1,42,42,42.0,0,0,0.0,42,42,42.0,NO
1,1,88,88,88.0,0,0,0.0,88,88,88.0,NO
1,1,49,49,49.0,0,0,0.0,49,49,49.0,NO
