@RELATION jedit-4.3-PROCESSmetrics

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
3,1,192,191,64.0,191,0,63.666666666666664,1,191,0.3333333333333333,NO
3,1,85,84,28.333333333333332,84,0,28.0,1,84,0.3333333333333333,NO
4,1,245,243,61.25,247,0,61.75,-2,243,-0.5,NO
4,1,4384,4381,1096.0,4388,0,1097.0,-4,4381,-1.0,NO
2,2,46,33,23.0,43,0,21.5,3,3,1.5,NO
7,3,97,30,13.857142857142858,27,0,3.857142857142857,70,29,10.0,NO
5,2,52,29,10.4,135,0,27.0,-83,29,-16.6,NO
4,2,68,38,17.0,74,0,18.5,-6,13,-1.5,NO
9,3,80,58,8.88888888888889,260,0,28.88888888888889,-180,6,-20.0,NO
1,1,8,8,8.0,2,0,2.0,6,6,6.0,NO
9,3,108,53,12.0,333,0,37.0,-225,13,-25.0,NO
2,2,51,50,25.5,28,0,14.0,23,23,11.5,NO
4,3,97,82,24.25,201,0,50.25,-104,3,-26.0,NO
87,11,1252,283,14.39080459770115,3428,0,39.40229885057471,-2176,72,-25.011494252873565,NO
16,4,247,52,15.4375,269,0,16.8125,-22,50,-1.375,NO
12,6,42,14,3.5,40,0,3.3333333333333335,2,14,0.16666666666666666,NO
1,1,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,2,4,4,2.0,42,0,21.0,-38,1,-19.0,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
8,3,106,52,13.25,104,0,13.0,2,45,0.25,NO
3,3,277,270,92.33333333333333,40,0,13.333333333333334,237,237,79.0,NO
86,8,1203,239,13.988372093023257,480,0,5.5813953488372094,723,236,8.406976744186046,YES
21,5,611,221,29.095238095238095,215,0,10.238095238095237,396,208,18.857142857142858,NO
4,3,6,3,1.5,6,0,1.5,0,0,0.0,NO
65,11,1342,125,20.646153846153847,860,0,13.23076923076923,482,124,7.415384615384616,NO
3,3,42,41,14.0,3,0,1.0,39,41,13.0,NO
8,5,268,63,33.5,63,0,7.875,205,63,25.625,NO
3,2,115,107,38.333333333333336,10,0,3.3333333333333335,105,107,35.0,NO
5,2,46,26,9.2,34,0,6.8,12,9,2.4,NO
2,1,102,99,51.0,124,0,62.0,-22,1,-11.0,NO
3,1,217,174,72.33333333333333,11,0,3.6666666666666665,206,174,68.66666666666667,NO
4,2,58,24,14.5,40,0,10.0,18,23,4.5,NO
4,3,107,103,26.75,2,0,0.5,105,103,26.25,NO
7,2,247,203,35.285714285714285,51,0,7.285714285714286,196,203,28.0,NO
3,2,38,36,12.666666666666666,2,0,0.6666666666666666,36,36,12.0,NO
8,4,75,29,9.375,41,0,5.125,34,24,4.25,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
88,11,1380,210,15.681818181818182,1123,0,12.761363636363637,257,210,2.9204545454545454,NO
15,3,273,139,18.2,115,0,7.666666666666667,158,139,10.533333333333333,NO
3,2,41,21,13.666666666666666,77,0,25.666666666666668,-36,11,-12.0,NO
4,3,68,50,17.0,55,0,13.75,13,11,3.25,NO
6,3,46,15,7.666666666666667,42,0,7.0,4,5,0.6666666666666666,NO
0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
26,8,241,28,9.26923076923077,240,0,9.23076923076923,1,25,0.038461538461538464,NO
30,6,601,273,20.033333333333335,340,0,11.333333333333334,261,217,8.7,NO
2,1,10,10,5.0,13,0,6.5,-3,0,-1.5,NO
3,2,36,35,12.0,3,0,1.0,33,35,11.0,NO
21,7,202,45,9.619047619047619,317,0,15.095238095238095,-115,16,-5.476190476190476,NO
3,2,32,31,10.666666666666666,1,0,0.3333333333333333,31,31,10.333333333333334,NO
3,2,34,21,11.333333333333334,72,0,24.0,-38,1,-12.666666666666666,NO
9,4,73,43,8.11111111111111,59,0,6.555555555555555,14,43,1.5555555555555556,NO
1,1,1,1,1.0,0,0,0.0,1,1,1.0,NO
3,2,194,188,64.66666666666667,1,0,0.3333333333333333,193,188,64.33333333333333,NO
16,5,345,82,21.5625,65,0,4.0625,280,82,17.5,NO
127,10,1425,73,11.220472440944881,895,0,7.047244094488189,530,67,4.173228346456693,YES
10,6,55,15,5.5,24,0,2.4,31,12,3.1,NO
2,1,5,3,2.5,7,0,3.5,-2,0,-1.0,NO
1,1,5,5,5.0,3,0,3.0,2,2,2.0,NO
23,6,272,64,11.826086956521738,91,0,3.9565217391304346,181,51,7.869565217391305,NO
4,3,46,17,11.5,44,0,11.0,2,1,0.5,NO
50,11,783,301,15.66,368,0,7.36,415,238,8.3,NO
30,6,352,54,11.733333333333333,188,0,6.266666666666667,164,32,5.466666666666667,NO
9,4,232,122,25.77777777777778,49,0,5.444444444444445,183,121,20.333333333333332,NO
17,6,254,114,14.941176470588236,190,0,11.176470588235293,64,27,3.764705882352941,NO
13,4,143,31,11.0,163,0,12.538461538461538,-20,28,-1.5384615384615385,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,2,2,2.0,2,0,2.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
2,2,2,1,1.0,2,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,2,0,2.0,-1,0,-1.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
