@RELATION ant-1.5-PROCESSmetrics

@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
20,6,556,223,27.8,342,0,17.1,214,145,10.7,NO
3,2,80,77,26.666666666666668,7,0,2.3333333333333335,73,71,24.333333333333332,NO
4,3,75,63,18.75,31,0,7.75,44,43,11.0,NO
4,3,45,35,11.25,22,0,5.5,23,22,5.75,NO
5,4,32,22,6.4,27,0,5.4,5,6,1.0,NO
22,6,293,97,13.318181818181818,167,0,7.590909090909091,126,77,5.7272727272727275,NO
8,5,140,55,17.5,68,0,8.5,72,29,9.0,NO
1,1,307,307,307.0,0,0,0.0,307,307,307.0,NO
11,7,563,222,51.18181818181818,573,0,52.09090909090909,-10,91,-0.9090909090909091,NO
2,1,70,67,35.0,2,0,1.0,68,67,34.0,NO
4,3,10,6,2.5,3,0,0.75,7,6,1.75,YES
6,5,99,76,16.5,61,0,10.166666666666666,38,31,6.333333333333333,NO
21,7,464,260,22.095238095238095,221,0,10.523809523809524,243,231,11.571428571428571,NO
4,4,36,33,9.0,10,0,2.5,26,26,6.5,NO
22,8,419,120,19.045454545454547,162,0,7.363636363636363,257,85,11.681818181818182,YES
6,5,43,29,7.166666666666667,9,0,1.5,34,28,5.666666666666667,NO
9,5,106,62,11.777777777777779,33,0,3.6666666666666665,73,60,8.11111111111111,NO
35,7,1490,680,42.57142857142857,445,0,12.714285714285714,1045,467,29.857142857142858,NO
3,2,18,15,6.0,12,0,4.0,6,5,2.0,NO
27,8,920,589,34.074074074074076,1187,0,43.96296296296296,-267,544,-9.88888888888889,NO
7,5,126,72,18.0,23,0,3.2857142857142856,103,57,14.714285714285714,NO
11,5,224,178,20.363636363636363,32,0,2.909090909090909,192,170,17.454545454545453,NO
6,4,184,123,30.666666666666668,36,0,6.0,148,93,24.666666666666668,NO
11,4,89,34,8.090909090909092,24,0,2.1818181818181817,65,32,5.909090909090909,YES
3,3,18,12,6.0,9,0,3.0,9,5,3.0,NO
19,8,287,66,15.105263157894736,105,0,5.526315789473684,182,41,9.578947368421053,NO
22,7,306,92,13.909090909090908,123,0,5.590909090909091,183,89,8.318181818181818,YES
8,3,267,207,33.375,30,0,3.75,237,207,29.625,NO
5,3,124,106,24.8,13,0,2.6,111,106,22.2,NO
3,3,75,65,25.0,1,0,0.3333333333333333,74,65,24.666666666666668,NO
5,3,228,187,45.6,34,0,6.8,194,187,38.8,NO
4,3,86,57,21.5,111,0,27.75,-25,11,-6.25,NO
4,3,116,76,29.0,104,0,26.0,12,17,3.0,NO
5,4,285,225,57.0,27,0,5.4,258,225,51.6,NO
4,3,264,208,66.0,26,0,6.5,238,208,59.5,NO
4,3,221,183,55.25,20,0,5.0,201,183,50.25,NO
5,4,372,299,74.4,37,0,7.4,335,299,67.0,NO
7,3,63,33,9.0,105,0,15.0,-42,17,-6.0,NO
6,3,118,65,19.666666666666668,123,0,20.5,-5,23,-0.8333333333333334,NO
4,3,215,176,53.75,24,0,6.0,191,176,47.75,NO
4,3,278,227,69.5,27,0,6.75,251,227,62.75,NO
4,3,216,178,54.0,23,0,5.75,193,178,48.25,NO
4,3,258,218,64.5,22,0,5.5,236,218,59.0,NO
4,3,237,234,59.25,2,0,0.5,235,234,58.75,NO
2,2,103,103,51.5,0,0,0.0,103,103,51.5,NO
8,5,1250,1169,156.25,93,0,11.625,1157,1169,144.625,NO
1,1,67,67,67.0,32,0,32.0,35,35,35.0,NO
1,1,19,19,19.0,44,0,44.0,-25,0,-25.0,NO
1,1,37,37,37.0,32,0,32.0,5,5,5.0,NO
1,1,31,31,31.0,38,0,38.0,-7,0,-7.0,NO
2,1,62,58,31.0,35,0,17.5,27,26,13.5,NO
3,2,284,265,94.66666666666667,6,0,2.0,278,265,92.66666666666667,NO
10,6,302,240,30.2,65,0,6.5,237,240,23.7,NO
13,5,518,199,39.84615384615385,164,0,12.615384615384615,354,150,27.23076923076923,YES
32,10,452,87,14.125,152,0,4.75,300,80,9.375,YES
12,5,53,15,4.416666666666667,21,0,1.75,32,14,2.6666666666666665,NO
21,7,459,99,21.857142857142858,160,0,7.619047619047619,299,95,14.238095238095237,NO
8,4,45,37,5.625,52,0,6.5,-7,2,-0.875,NO
9,5,26,17,2.888888888888889,73,0,8.11111111111111,-47,2,-5.222222222222222,NO
3,3,143,129,47.666666666666664,6,0,2.0,137,129,45.666666666666664,NO
7,4,323,255,46.142857142857146,86,0,12.285714285714286,237,255,33.857142857142854,NO
11,5,57,21,5.181818181818182,31,0,2.8181818181818183,26,8,2.3636363636363638,NO
13,6,90,33,6.923076923076923,38,0,2.923076923076923,52,24,4.0,NO
23,8,559,416,24.304347826086957,112,0,4.869565217391305,447,416,19.434782608695652,NO
13,5,83,26,6.384615384615385,30,0,2.3076923076923075,53,22,4.076923076923077,NO
6,3,626,510,104.33333333333333,102,0,17.0,524,510,87.33333333333333,NO
10,7,31,10,3.1,14,0,1.4,17,7,1.7,NO
24,8,245,58,10.208333333333334,90,0,3.75,155,32,6.458333333333333,NO
4,3,21,14,5.25,10,0,2.5,11,8,2.75,NO
3,2,19,12,6.333333333333333,10,0,3.3333333333333335,9,6,3.0,NO
13,7,83,29,6.384615384615385,302,0,23.23076923076923,-219,22,-16.846153846153847,NO
9,4,139,98,15.444444444444445,17,0,1.8888888888888888,122,97,13.555555555555555,NO
14,5,123,51,8.785714285714286,76,0,5.428571428571429,47,32,3.357142857142857,NO
5,4,29,13,5.8,13,0,2.6,16,11,3.2,NO
15,6,99,47,6.6,81,0,5.4,18,7,1.2,NO
3,3,124,111,41.333333333333336,4,0,1.3333333333333333,120,111,40.0,NO
14,8,58,19,4.142857142857143,34,0,2.4285714285714284,24,7,1.7142857142857142,YES
14,7,28,7,2.0,16,0,1.1428571428571428,12,5,0.8571428571428571,NO
11,4,50,13,4.545454545454546,24,0,2.1818181818181817,26,10,2.3636363636363638,NO
21,8,159,41,7.571428571428571,58,0,2.761904761904762,101,28,4.809523809523809,YES
23,7,322,64,14.0,199,0,8.652173913043478,123,64,5.3478260869565215,YES
11,3,117,87,10.636363636363637,26,0,2.3636363636363638,91,72,8.272727272727273,YES
17,5,75,17,4.411764705882353,28,0,1.6470588235294117,47,13,2.764705882352941,NO
2,2,7,5,3.5,6,0,3.0,1,1,0.5,NO
5,2,34,16,6.8,43,0,8.6,-9,4,-1.8,NO
