@RELATION camel-1.6-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
1,4,2,0,2,0,5,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,1,0,56,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
1,1,1,0,34,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
35,1,35,0,172,595,35,1,1,14,14,14.0,0,0,0.0,14,14,14.0,YES
1,1,1,0,10,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
4,3,8,4,14,6,20,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,4,10,8,13,0,39,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
2,3,4,0,3,1,11,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,1,3,0,67,3,3,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,2,0,1,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,1,0,0,46,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
14,1,14,0,179,91,14,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
2,1,2,0,2,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
26,1,26,0,448,325,29,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
10,2,24,0,73,41,259,2,1,13,8,6.5,0,0,0.0,13,8,6.5,NO
15,1,32,0,5,33,210,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
2,5,7,0,4,0,23,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
3,5,10,0,4,0,34,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
1,1,1,0,167,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,5,7,0,4,0,25,0,0,0,0,0.0,0,0,0.0,0,0,0.0,YES
1,1,1,0,1,0,1,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
2,1,2,0,12,1,2,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
