@RELATION jedit-4.2-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
11,2,57,0,22,53,455,3,1,181,81,60.333333333333336,56,0,18.666666666666668,125,66,41.666666666666664,NO
8,2,21,0,20,26,89,3,1,30,20,10.0,4,0,1.3333333333333333,26,17,8.666666666666666,NO
2,2,11,0,11,1,53,1,1,22,22,22.0,0,0,0.0,22,22,22.0,NO
5,2,21,0,10,4,187,2,1,38,34,19.0,26,0,13.0,12,11,6.0,NO
4,2,25,0,11,6,208,3,1,43,32,14.333333333333334,12,0,4.0,31,31,10.333333333333334,NO
3,2,20,0,12,3,294,3,1,75,41,25.0,41,0,13.666666666666666,34,20,11.333333333333334,NO
5,2,24,0,11,10,309,3,1,37,28,12.333333333333334,25,0,8.333333333333334,12,11,4.0,NO
4,2,12,0,21,0,169,3,1,64,34,21.333333333333332,14,0,4.666666666666667,50,29,16.666666666666668,NO
2,2,10,0,10,1,41,2,1,12,10,6.0,145,0,72.5,-133,0,-66.5,NO
3,2,16,0,12,1,123,2,1,169,156,84.5,65,0,32.5,104,156,52.0,NO
2,2,24,0,15,1,177,1,1,106,106,106.0,0,0,0.0,106,106,106.0,NO
2,2,10,0,12,1,136,1,1,0,0,0.0,9,0,9.0,-9,0,-9.0,NO
1,2,2,0,2,0,6,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
4,2,9,0,9,4,47,2,1,16,13,8.0,6,0,3.0,10,11,5.0,NO
5,2,10,0,11,2,128,2,1,59,57,29.5,21,0,10.5,38,38,19.0,NO
3,2,10,0,11,3,81,1,1,4,4,4.0,2,0,2.0,2,2,2.0,NO
2,2,12,0,10,1,67,2,1,24,17,12.0,6,0,3.0,18,15,9.0,NO
5,2,21,0,7,4,154,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
8,2,25,0,17,4,252,3,1,133,78,44.333333333333336,79,0,26.333333333333332,54,33,18.0,NO
4,2,22,0,15,6,119,2,1,31,24,15.5,12,0,6.0,19,19,9.5,NO
2,2,7,0,9,1,24,1,1,9,9,9.0,18,0,18.0,-9,0,-9.0,NO
4,2,14,0,13,6,113,1,1,56,56,56.0,12,0,12.0,44,44,44.0,NO
6,2,44,0,20,15,372,3,1,118,77,39.333333333333336,77,0,25.666666666666668,41,31,13.666666666666666,NO
2,2,3,0,4,1,10,1,1,0,0,0.0,1,0,1.0,-1,0,-1.0,NO
2,2,7,0,9,1,29,1,1,1,1,1.0,1,0,1.0,0,0,0.0,NO
4,2,8,0,10,4,37,2,1,20,17,10.0,5,0,2.5,15,14,7.5,NO
