@RELATION jedit-3.2-CKPSS

@ATTRIBUTE wmc REAL
@ATTRIBUTE dit REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE noc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE revision_num REAL
@ATTRIBUTE author_num REAL
@ATTRIBUTE linesadd_sum REAL
@ATTRIBUTE linesadd_max REAL
@ATTRIBUTE linesadd_avg REAL
@ATTRIBUTE linesdel_sum REAL
@ATTRIBUTE linesdel_max REAL
@ATTRIBUTE linesdel_avg REAL
@ATTRIBUTE codechurn_sum REAL
@ATTRIBUTE codechurn_max REAL
@ATTRIBUTE codechurn_avg REAL
@ATTRIBUTE isBug {YES,NO}

@DATA
27,1,40,0,3,25,1277,1,1,520,520,520.0,0,0,0.0,520,520,520.0,NO
8,2,37,0,18,28,271,1,1,183,183,183.0,0,0,0.0,183,183,183.0,NO
7,2,17,0,16,19,53,1,1,81,81,81.0,0,0,0.0,81,81,81.0,NO
2,2,6,0,10,1,30,1,1,52,52,52.0,0,0,0.0,52,52,52.0,NO
4,2,21,0,10,2,174,1,1,137,137,137.0,0,0,0.0,137,137,137.0,NO
4,2,23,0,10,6,175,1,1,130,130,130.0,0,0,0.0,130,130,130.0,NO
3,2,18,0,11,3,273,1,1,151,151,151.0,0,0,0.0,151,151,151.0,NO
4,2,21,0,12,6,279,1,1,215,215,215.0,0,0,0.0,215,215,215.0,NO
3,2,10,0,14,3,63,1,1,87,87,87.0,0,0,0.0,87,87,87.0,NO
6,2,45,0,16,15,280,1,1,203,203,203.0,0,0,0.0,203,203,203.0,NO
2,2,10,0,12,1,137,1,1,141,141,141.0,0,0,0.0,141,141,141.0,NO
3,2,7,0,9,1,30,1,1,64,64,64.0,0,0,0.0,64,64,64.0,NO
2,2,6,0,9,1,54,1,1,77,77,77.0,0,0,0.0,77,77,77.0,NO
3,2,10,0,11,3,79,1,1,76,76,76.0,0,0,0.0,76,76,76.0,NO
2,2,9,0,10,1,36,1,1,63,63,63.0,0,0,0.0,63,63,63.0,NO
2,2,9,0,11,1,65,1,1,82,82,82.0,0,0,0.0,82,82,82.0,NO
5,2,27,0,14,10,182,1,1,155,155,155.0,0,0,0.0,155,155,155.0,NO
5,2,20,0,7,4,153,1,1,139,139,139.0,0,0,0.0,139,139,139.0,NO
3,2,14,0,11,1,134,1,1,125,125,125.0,0,0,0.0,125,125,125.0,NO
2,2,17,0,12,1,63,1,1,66,66,66.0,0,0,0.0,66,66,66.0,NO
2,2,8,0,8,1,50,1,1,74,74,74.0,0,0,0.0,74,74,74.0,NO
5,2,35,0,16,10,256,1,1,215,215,215.0,0,0,0.0,215,215,215.0,NO
2,2,3,0,4,1,10,1,1,45,45,45.0,0,0,0.0,45,45,45.0,NO
2,2,7,0,9,1,28,1,1,55,55,55.0,0,0,0.0,55,55,55.0,NO
2,2,5,0,8,1,19,1,1,51,51,51.0,0,0,0.0,51,51,51.0,NO
2,2,6,0,7,1,28,1,1,53,53,53.0,0,0,0.0,53,53,53.0,NO
2,2,5,0,7,1,22,1,1,49,49,49.0,0,0,0.0,49,49,49.0,NO
2,2,9,0,10,1,106,1,1,109,109,109.0,0,0,0.0,109,109,109.0,NO
2,2,6,0,7,1,36,1,1,60,60,60.0,0,0,0.0,60,60,60.0,NO
2,2,7,0,7,1,30,1,1,55,55,55.0,0,0,0.0,55,55,55.0,NO
2,2,22,0,12,1,185,1,1,153,153,153.0,0,0,0.0,153,153,153.0,NO
6,2,14,0,16,3,92,1,1,127,127,127.0,0,0,0.0,127,127,127.0,NO
3,2,13,0,11,3,101,1,1,122,122,122.0,0,0,0.0,122,122,122.0,NO
5,2,33,0,11,6,204,1,1,120,120,120.0,0,0,0.0,120,120,120.0,NO
2,2,9,0,10,1,40,1,1,90,90,90.0,0,0,0.0,90,90,90.0,NO
2,2,7,0,10,1,79,1,1,99,99,99.0,0,0,0.0,99,99,99.0,NO
3,2,10,0,4,3,40,1,1,77,77,77.0,0,0,0.0,77,77,77.0,NO
25,1,37,0,10,290,161,1,1,330,330,330.0,0,0,0.0,330,330,330.0,NO
4,1,20,0,13,0,301,1,1,207,207,207.0,0,0,0.0,207,207,207.0,NO
11,1,25,0,39,0,135,1,1,123,123,123.0,0,0,0.0,123,123,123.0,NO
7,1,12,0,5,13,64,1,1,125,125,125.0,0,0,0.0,125,125,125.0,NO
1,4,2,0,3,0,5,1,1,39,39,39.0,0,0,0.0,39,39,39.0,NO
4,3,8,0,1,4,82,1,1,106,106,106.0,0,0,0.0,106,106,106.0,NO
6,1,6,0,1,15,6,1,1,55,55,55.0,0,0,0.0,55,55,55.0,NO
11,3,20,2,51,0,137,1,1,173,173,173.0,0,0,0.0,173,173,173.0,NO
51,1,132,0,58,925,1458,2,1,994,994,497.0,3,0,1.5,991,994,495.5,NO
1,4,2,0,16,0,5,1,1,47,47,47.0,0,0,0.0,47,47,47.0,NO
12,1,25,0,3,0,218,1,1,123,123,123.0,0,0,0.0,123,123,123.0,NO
87,2,100,0,8,3741,711,1,1,251,251,251.0,0,0,0.0,251,251,251.0,NO
8,1,31,0,15,0,356,1,1,205,205,205.0,0,0,0.0,205,205,205.0,NO
19,1,71,0,19,91,1263,1,1,879,879,879.0,0,0,0.0,879,879,879.0,NO
2,1,2,0,2,1,2,1,1,67,67,67.0,0,0,0.0,67,67,67.0,NO
51,1,135,1,44,1139,1644,2,1,1190,1150,595.0,19,0,9.5,1171,1150,585.5,NO
7,1,7,0,36,21,7,1,1,82,82,82.0,0,0,0.0,82,82,82.0,NO
6,3,19,0,3,3,387,1,1,245,245,245.0,0,0,0.0,245,245,245.0,NO
399,1,487,0,47,0,23350,1,1,6665,6665,6665.0,0,0,0.0,6665,6665,6665.0,NO
1,1,1,0,12,0,617,1,1,253,253,253.0,0,0,0.0,253,253,253.0,NO
50,1,66,0,5,3,6259,1,1,1999,1999,1999.0,0,0,0.0,1999,1999,1999.0,NO
1,1,1,0,2,0,186,1,1,83,83,83.0,0,0,0.0,83,83,83.0,NO
45,1,77,0,41,898,1472,1,1,789,789,789.0,0,0,0.0,789,789,789.0,NO
36,1,109,0,23,630,1557,1,1,978,978,978.0,0,0,0.0,978,978,978.0,NO
2,3,4,0,7,1,9,1,1,42,42,42.0,0,0,0.0,42,42,42.0,NO
4,1,12,0,3,6,37,1,1,88,88,88.0,0,0,0.0,88,88,88.0,NO
1,1,2,0,10,0,12,1,1,49,49,49.0,0,0,0.0,49,49,49.0,NO
19,1,30,35,50,147,240,1,1,216,216,216.0,0,0,0.0,216,216,216.0,NO
5,1,24,0,1,10,206,1,1,120,120,120.0,0,0,0.0,120,120,120.0,NO
11,4,26,0,18,13,171,1,1,190,190,190.0,0,0,0.0,190,190,190.0,NO
11,1,30,2,14,15,182,1,1,224,224,224.0,0,0,0.0,224,224,224.0,NO
3,1,4,0,5,3,23,1,1,82,82,82.0,0,0,0.0,82,82,82.0,NO
6,3,19,0,2,15,184,1,1,133,133,133.0,0,0,0.0,133,133,133.0,NO
5,2,18,0,4,8,106,1,1,181,181,181.0,0,0,0.0,181,181,181.0,NO
6,1,40,0,2,13,374,1,1,117,117,117.0,0,0,0.0,117,117,117.0,NO
14,1,16,6,8,91,38,1,1,191,191,191.0,0,0,0.0,191,191,191.0,NO
5,3,6,0,5,2,36,1,1,84,84,84.0,0,0,0.0,84,84,84.0,NO
13,1,13,0,6,78,13,1,1,243,243,243.0,0,0,0.0,243,243,243.0,NO
118,1,180,0,6,6075,5223,1,1,4381,4381,4381.0,0,0,0.0,4381,4381,4381.0,NO
3,1,3,0,24,3,4,1,1,59,59,59.0,0,0,0.0,59,59,59.0,NO
4,1,5,0,2,0,59,1,1,43,43,43.0,0,0,0.0,43,43,43.0,NO
5,1,12,0,3,0,251,1,1,131,131,131.0,0,0,0.0,131,131,131.0,NO
5,1,12,0,3,0,269,1,1,142,142,142.0,0,0,0.0,142,142,142.0,NO
4,1,7,0,2,0,62,1,1,45,45,45.0,0,0,0.0,45,45,45.0,NO
4,1,7,0,2,0,59,1,1,43,43,43.0,0,0,0.0,43,43,43.0,NO
1,1,2,0,1,0,6,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
1,1,2,0,1,0,6,0,0,0,0,0.0,0,0,0.0,0,0,0.0,NO
45,2,107,0,34,928,2533,1,1,1316,1316,1316.0,0,0,0.0,1316,1316,1316.0,NO
4,3,13,0,4,0,71,1,1,164,164,164.0,0,0,0.0,164,164,164.0,NO
5,3,18,0,4,8,173,1,1,121,121,121.0,0,0,0.0,121,121,121.0,NO
5,3,18,0,4,8,173,1,1,117,117,117.0,0,0,0.0,117,117,117.0,NO
15,1,28,0,19,0,391,1,1,245,245,245.0,0,0,0.0,245,245,245.0,NO
6,1,11,0,3,9,113,1,1,114,114,114.0,0,0,0.0,114,114,114.0,NO
9,1,18,0,4,0,361,1,1,491,491,491.0,0,0,0.0,491,491,491.0,NO
8,1,9,13,15,12,66,1,1,69,69,69.0,0,0,0.0,69,69,69.0,NO
4,2,8,0,4,4,55,1,1,54,54,54.0,0,0,0.0,54,54,54.0,NO
3,2,8,0,4,0,77,1,1,53,53,53.0,0,0,0.0,53,53,53.0,NO
5,2,12,0,5,0,127,1,1,72,72,72.0,0,0,0.0,72,72,72.0,NO
3,2,9,0,4,1,71,1,1,55,55,55.0,0,0,0.0,55,55,55.0,NO
3,2,5,0,4,3,20,1,1,35,35,35.0,0,0,0.0,35,35,35.0,NO
2,2,8,0,6,0,69,1,1,59,59,59.0,0,0,0.0,59,59,59.0,NO
5,2,22,0,5,0,206,1,1,112,112,112.0,0,0,0.0,112,112,112.0,NO
6,2,22,0,4,3,288,1,1,125,125,125.0,0,0,0.0,125,125,125.0,NO
4,2,9,0,4,0,80,1,1,51,51,51.0,0,0,0.0,51,51,51.0,NO
7,2,21,0,4,0,300,1,1,207,207,207.0,0,0,0.0,207,207,207.0,NO
3,2,9,0,4,1,106,1,1,69,69,69.0,0,0,0.0,69,69,69.0,NO
3,2,8,0,4,0,151,1,1,85,85,85.0,0,0,0.0,85,85,85.0,NO
18,1,96,0,12,47,730,1,1,524,524,524.0,0,0,0.0,524,524,524.0,NO
10,5,27,15,17,29,258,2,1,215,215,107.5,29,0,14.5,186,215,93.0,YES
